"Data Source","World Development Indicators",

"Last Updated Date","2017-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Uzbekistan","UZB","Population ages 65 and above, male","SP.POP.65UP.MA.IN","231793","239780","247295","254184","260689","267167","274093","281799","289886","297393","303737","311750","316791","319488","320881","321614","323091","324471","325046","323643","319809","316880","311888","305817","299907","294932","292703","290530","289912","292986","301527","317170","337799","360117","379947","396137","413344","427660","439518","449879","463556","480792","498176","514217","526938","535148","542201","546724","548981","548727","552263","555747","550982","548126","551489","563284","588501","",
"St. Vincent and the Grenadines","VCT","Population ages 65 and above, male","SP.POP.65UP.MA.IN","1020","1051","1082","1125","1174","1239","1309","1383","1470","1554","1654","1740","1823","1904","1986","2070","2149","2221","2295","2361","2421","2475","2518","2550","2577","2599","2649","2693","2739","2787","2837","2898","2959","3018","3072","3125","3151","3169","3193","3224","3267","3303","3349","3398","3433","3452","3448","3419","3382","3342","3315","3362","3429","3500","3588","3682","3794","",
"Venezuela, RB","VEN","Population ages 65 and above, male","SP.POP.65UP.MA.IN","91685","96275","100918","105649","110542","115664","121373","127424","133703","140043","146407","153679","160860","168090","175565","183392","192111","200824","209670","218852","228489","238466","248854","259528","270273","281036","292487","303414","313959","324423","335020","347453","359883","372302","384627","396940","413399","429750","446272","463287","481001","500807","521101","542073","563837","586503","609872","633753","658344","683854","710499","739091","768455","798760","830180","862955","899148","",
"British Virgin Islands","VGB","Population ages 65 and above, male","SP.POP.65UP.MA.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Population ages 65 and above, male","SP.POP.65UP.MA.IN","1072","1048","1018","988","967","958","985","1027","1079","1132","1188","1330","1407","1537","1641","1740","1813","1826","1988","2110","2262","2350","2504","2600","2751","2786","2825","2884","2950","3025","3185","3340","3494","3637","3769","3894","3962","4054","4185","4343","4525","4690","4865","5050","5260","5501","5721","5943","6176","6415","6643","6964","7286","7606","7898","8153","8340","",
"Vietnam","VNM","Population ages 65 and above, male","SP.POP.65UP.MA.IN","668936","688609","705810","722202","740313","761580","791613","822744","853032","879646","901482","914914","919853","918749","914734","909601","951085","994202","1037260","1077599","1113886","1149517","1179311","1206397","1234798","1267554","1310337","1356375","1402291","1445925","1480715","1519370","1553276","1585835","1622124","1665322","1718101","1777623","1839407","1895618","1939729","1985746","2015639","2035506","2050858","2062333","2077866","2091352","2102526","2109917","2113694","2133638","2153826","2180967","2225872","2294868","2399308","",
"Vanuatu","VUT","Population ages 65 and above, male","SP.POP.65UP.MA.IN","753","774","796","817","841","863","966","1093","1234","1388","1556","1601","1647","1686","1732","1779","1844","1907","1966","2019","2072","2162","2254","2336","2421","2508","2588","2669","2763","2859","2962","3029","3094","3163","3225","3283","3337","3372","3391","3408","3422","3457","3504","3564","3625","3691","3831","4008","4235","4497","4760","4877","4987","5121","5287","5490","5689","",
"World","WLD","Population ages 65 and above, male","SP.POP.65UP.MA.IN","64337575","65791581","67159918","68515573","69762645","70942834","73317524","75635250","77886622","80128732","82258398","85165921","87889718","90440628","92937740","95357431","98583160","101770899","104845853","107639394","110029274","112796580","115119499","117158198","119160387","121331074","124521239","127773049","131104611","134560687","138198141","142710868","147343925","151987211","156420294","160609825","165764715","170490186","174938105","179359552","183859314","189453025","195050908","200539868","205658429","210307610","215569434","220452446","225240829","230211288","235599687","242062876","248929989","256267776","264313990","273204861","283762492","",
"Samoa","WSM","Population ages 65 and above, male","SP.POP.65UP.MA.IN","1056","1090","1126","1172","1214","1255","1306","1356","1412","1468","1526","1585","1633","1672","1709","1755","1819","1877","1933","1974","2008","2092","2171","2249","2322","2407","2529","2655","2791","2909","3007","3081","3140","3191","3241","3285","3354","3415","3474","3526","3570","3645","3715","3777","3832","3883","3942","3987","4039","4093","4144","4199","4253","4307","4370","4446","4594","",
"Kosovo","XKX","Population ages 65 and above, male","SP.POP.65UP.MA.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Population ages 65 and above, male","SP.POP.65UP.MA.IN","78885","79601","80212","80574","80480","79811","81301","82310","82817","82879","82512","83925","85056","85941","86589","87033","89282","91459","93543","95528","97373","100176","102990","105697","108132","110251","113356","116081","118718","121633","125013","141635","161273","183581","207931","233773","237716","240266","241813","242846","243770","248016","251762","255281","258850","262613","268989","275422","282147","289465","297576","309326","321515","333761","345607","356845","370217","",
"South Africa","ZAF","Population ages 65 and above, male","SP.POP.65UP.MA.IN","287730","296432","304223","311297","317978","324449","333929","343056","352094","361313","370882","380794","389457","396681","402389","406658","416126","423438","428721","432224","434217","445715","455422","462897","467697","469754","482556","492791","501073","508324","515255","537531","560699","584338","607917","631258","655877","677539","696241","712197","725838","744726","762887","779072","793949","808029","834207","859202","882275","902465","919605","949211","976579","1003499","1032545","1065379","1110425","",
"Zambia","ZMB","Population ages 65 and above, male","SP.POP.65UP.MA.IN","35382","36507","37743","39029","40284","41469","42977","44436","45897","47404","48992","51073","53179","55314","57466","59641","62064","64487","66905","69338","71799","74547","77271","79937","82497","84934","87660","90133","92387","94481","96444","99075","101486","103693","105710","107544","110568","113414","116054","118466","120605","124191","127539","130609","133366","135795","139467","142974","146313","149488","152500","156598","160626","164545","168255","171727","175774","",
"Zimbabwe","ZWE","Population ages 65 and above, male","SP.POP.65UP.MA.IN","55822","57945","59806","61499","63163","64863","66845","68827","70793","72668","74445","76710","78885","80957","82907","84739","87042","89123","91229","93700","96732","100822","105516","110498","115336","119792","124158","128129","131827","135434","139070","143570","147660","151317","154529","157304","160757","163665","165975","167591","168468","171032","172764","173857","174563","174990","177584","180170","182374","183653","183751","184638","184747","184586","184912","186150","189032","",
