"Data Source","World Development Indicators",

"Last Updated Date","2017-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"United States","USA","Population ages 65 and above, female","SP.POP.65UP.FE.IN","9137507","9406536","9668671","9931389","10204254","10479436","10772003","11074408","11383138","11699187","12039333","12400899","12736268","13069370","13413556","13776537","14103387","14443237","14803841","15183910","15549942","15878508","16191167","16500619","16818431","17158746","17462952","17767696","18078990","18391482","18725556","19009855","19279968","19519073","19722551","19899492","20011797","20117543","20207676","20294157","20384053","20466214","20529802","20596349","20718717","20897302","21147912","21449584","21817602","22251728","22767479","23332229","23977933","24677547","25431195","26214920","27014683","",
"Uzbekistan","UZB","Population ages 65 and above, female","SP.POP.65UP.FE.IN","273574","287221","300759","314353","328593","343763","358304","373982","389384","402679","413520","428876","440465","449661","458503","467990","476738","486166","494762","500419","502499","507696","509755","510526","512440","516776","519268","522675","527144","532995","541725","555417","572461","590158","605401","618216","633376","646541","657058","664695","675874","689962","704110","717014","726732","731917","734827","735122","733614","730929","735993","740708","737028","737043","744457","761134","790576","",
"St. Vincent and the Grenadines","VCT","Population ages 65 and above, female","SP.POP.65UP.FE.IN","2244","2270","2298","2328","2357","2388","2436","2485","2541","2606","2679","2759","2838","2924","3012","3105","3189","3262","3311","3347","3355","3402","3422","3425","3401","3362","3426","3506","3601","3704","3822","3884","3940","3995","4039","4074","4098","4119","4129","4160","4206","4232","4274","4325","4356","4361","4324","4256","4177","4101","4049","4072","4119","4181","4253","4343","4449","",
"Venezuela, RB","VEN","Population ages 65 and above, female","SP.POP.65UP.FE.IN","96258","100783","105420","110226","115279","120657","126647","133132","140042","147291","154882","163449","172275","181482","191227","201587","212265","223225","234628","246664","259457","271554","284373","297829","311742","326052","340083","353864","367608","381644","396240","411264","426610","442375","458505","475112","495596","516213","537356","559462","582825","608324","634745","662326","691190","721512","751473","782467","814851","848961","885100","921740","959970","1000062","1042177","1086586","1131672","",
"British Virgin Islands","VGB","Population ages 65 and above, female","SP.POP.65UP.FE.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Population ages 65 and above, female","SP.POP.65UP.FE.IN","1253","1236","1216","1195","1186","1179","1203","1234","1278","1332","1391","1545","1629","1781","1901","2002","2073","2066","2224","2330","2464","2537","2677","2759","2902","2925","2963","3023","3079","3147","3290","3447","3614","3781","3933","4084","4172","4293","4458","4665","4880","5060","5233","5414","5623","5874","6191","6526","6888","7270","7675","8088","8539","9003","9457","9881","10230","",
"Vietnam","VNM","Population ages 65 and above, female","SP.POP.65UP.FE.IN","971641","1004807","1036915","1069913","1106317","1147339","1194622","1245556","1298501","1350548","1400073","1417588","1429612","1439239","1450135","1464154","1518037","1576046","1635998","1694146","1748358","1794130","1833235","1870757","1913243","1965456","2025906","2094792","2167032","2239298","2301070","2358919","2413377","2468686","2531264","2605296","2683530","2773836","2870928","2965000","3046975","3129609","3194613","3250597","3305757","3361198","3403081","3446320","3490505","3534823","3580651","3617003","3658111","3710643","3785998","3890781","4019383","",
"Vanuatu","VUT","Population ages 65 and above, female","SP.POP.65UP.FE.IN","820","844","872","899","923","943","967","986","998","1001","1005","1035","1063","1101","1137","1176","1220","1273","1318","1370","1420","1495","1576","1661","1745","1838","1920","2005","2098","2198","2305","2367","2429","2484","2538","2592","2643","2682","2710","2731","2758","2831","2917","3017","3128","3250","3470","3719","3995","4280","4574","4748","4920","5114","5342","5615","5899","",
"World","WLD","Population ages 65 and above, female","SP.POP.65UP.FE.IN","86508334","88524842","90592058","92795231","94982708","97214397","100301757","103431522","106604994","109909298","113209008","116934047","120589857","124192717","127887642","131620471","135734394","139923258","144086223","147993006","151466519","154806664","157615995","160154121","162839403","165980736","169683388","173723736","178036185","182529826","187155377","191971954","196947448","201991891","206922677","211761101","217149008","222207555","227105158","232147858","237449911","243091873","248896988","254761763","260388412","265652231","271125501","276311916","281535466","287144843","293441385","300313757","307922613","316272497","325541255","335849376","347258471","",
"Samoa","WSM","Population ages 65 and above, female","SP.POP.65UP.FE.IN","1118","1215","1323","1431","1516","1577","1636","1679","1711","1732","1760","1821","1873","1920","1956","1996","2062","2131","2200","2256","2309","2363","2403","2425","2439","2462","2599","2757","2931","3101","3266","3376","3479","3580","3688","3812","3959","4088","4179","4226","4245","4352","4461","4581","4699","4821","4915","5012","5113","5217","5319","5425","5524","5629","5749","5884","6067","",
"Kosovo","XKX","Population ages 65 and above, female","SP.POP.65UP.FE.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Population ages 65 and above, female","SP.POP.65UP.FE.IN","97979","98805","99529","100086","100334","100219","101959","103417","104573","105478","106155","108235","110238","112166","114010","115775","118917","121958","124962","128018","131146","134944","138937","143017","147011","150866","155486","159900","164317","169004","174111","184352","195631","207786","220620","234014","239778","245380","250863","256222","261552","268750","275543","282175","288864","295753","303450","311157","319341","328562","339191","352607","367104","382226","397342","412155","427642","",
"South Africa","ZAF","Population ages 65 and above, female","SP.POP.65UP.FE.IN","368646","378914","389122","398912","407780","415470","423828","430985","437916","445773","455234","469252","483906","498518","512228","524663","538732","551332","563125","575009","587509","604564","621580","638013","653095","666533","685455","702893","719853","737632","757117","785307","816145","849012","882822","916946","951589","984203","1015770","1047660","1080895","1112653","1147551","1183133","1219456","1256719","1298855","1341646","1384604","1426835","1468087","1514221","1560337","1609295","1665003","1729912","1802009","",
"Zambia","ZMB","Population ages 65 and above, female","SP.POP.65UP.FE.IN","41148","42581","44098","45710","47385","49120","51136","53217","55347","57495","59656","62075","64466","66869","69340","71902","74597","77362","80189","83070","86016","89085","92164","95272","98452","101726","105319","108849","112303","115651","118891","122505","125910","129182","132414","135650","139719","143736","147643","151359","154824","159540","164027","168323","172491","176580","181562","186600","191687","196792","201918","207583","213286","219082","225019","231127","237647","",
"Zimbabwe","ZWE","Population ages 65 and above, female","SP.POP.65UP.FE.IN","70267","72671","74814","76786","78749","80782","82975","85193","87419","89579","91653","94083","96439","98720","100902","103013","105517","107831","110246","113148","116755","121098","126169","131629","137005","142046","146988","151586","156013","160523","165287","171053","176696","182161","187361","192256","197433","202155","206414","210148","213334","217032","220021","222559","224974","227439","231459","235720","239848","243236","245623","248141","249983","251840","254755","259340","265709","",
