"Data Source","World Development Indicators",

"Last Updated Date","2017-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Ireland","IRL","Population ages 15-64, female","SP.POP.1564.FE.IN","812366","811201","814163","818564","822536","826042","829125","834157","839467","844986","851048","864044","877043","889796","903875","919718","931719","945767","962679","979060","993136","1007476","1018260","1026367","1035092","1041476","1046281","1052868","1056761","1061827","1072105","1091743","1111939","1129851","1146706","1164991","1188389","1213818","1238893","1263412","1288504","1316203","1343864","1369373","1396304","1427109","1465520","1506723","1534583","1546162","1550228","1543851","1535394","1527603","1522269","1530030","1554341","",
"Iran, Islamic Rep.","IRN","Population ages 15-64, female","SP.POP.1564.FE.IN","5673175","5767695","5866453","5976634","6108789","6267613","6422411","6607686","6816822","7039189","7269089","7486713","7717768","7961894","8219445","8490363","8754891","9030273","9324011","9643489","9990008","10343833","10726972","11131169","11551188","11985850","12381511","12816916","13279384","13750496","14219717","14606670","14972013","15344758","15763387","16253565","16912831","17633604","18394398","19167686","19936035","20701560","21478874","22273871","23078290","23869289","24495462","25093228","25642976","26139103","26585880","27005462","27393972","27745434","28058736","28338834","28568373","",
"Iraq","IRQ","Population ages 15-64, female","SP.POP.1564.FE.IN","2022913","2061350","2082582","2097974","2124616","2169732","2214288","2277276","2352254","2428340","2499921","2560774","2624268","2689553","2757626","2829920","2909802","2990126","3074771","3168963","3274884","3378864","3495647","3620844","3747064","3870164","3973343","4072620","4173352","4283158","4406782","4557600","4723711","4902266","5088480","5279096","5479157","5682716","5889247","6099429","6313272","6512523","6718990","6929762","7140038","7348163","7552193","7749910","7953029","8177208","8430546","8727606","9058088","9408206","9758702","10098248","10410952","",
"Iceland","ISL","Population ages 15-64, female","SP.POP.1564.FE.IN","49434","50186","51020","51923","52923","53978","55043","56172","57254","58146","58829","59755","61042","62374","63663","64971","65983","66906","67899","69002","70086","71257","72507","73705","74704","75509","76269","77331","78783","79958","80738","81763","82811","83653","84412","84981","85536","86493","87749","89117","90572","92134","93157","93930","94907","96592","99167","102014","104210","104777","104776","104931","105347","106188","107140","107928","108739","",
"Israel","ISR","Population ages 15-64, female","SP.POP.1564.FE.IN","616466","637602","669336","695232","725537","755296","778359","818133","841535","868672","900504","930920","954067","990779","1017556","1038275","1055486","1074294","1092893","1117346","1140881","1162187","1183047","1204297","1220682","1244004","1267379","1292327","1319019","1347894","1397885","1493905","1557158","1610022","1661644","1713492","1767116","1817536","1863270","1914163","1968088","2015493","2057918","2097117","2135513","2173333","2216139","2258097","2298835","2352411","2390873","2425576","2458734","2491418","2525623","2562679","2598231","",
"Italy","ITA","Population ages 15-64, female","SP.POP.1564.FE.IN","16893999","16969830","17063543","17174170","17292501","17398839","17471605","17535505","17580423","17609394","17628525","17660301","17708440","17781369","17865585","17961126","18040887","18132461","18240422","18368068","18512431","18671424","18849957","19032308","19198904","19337681","19412678","19462115","19498948","19531817","19563239","19569657","19572498","19568009","19547785","19515496","19481654","19451025","19409143","19351086","19280035","19226159","19171718","19166080","19207145","19234828","19237006","19300160","19403511","19457148","19459627","19407180","19359227","19471789","19534832","19405204","19286493","",
"Jamaica","JAM","Population ages 15-64, female","SP.POP.1564.FE.IN","468168","468188","469414","471895","474972","477617","477430","475560","473008","471182","471226","478228","487483","498679","511152","524199","540048","554793","568286","580802","592961","606551","620645","635187","649950","664537","675598","686397","696519","705412","713076","723207","732457","741303","750540","760483","769691","778770","787663","796341","804996","816759","829017","841234","852766","863403","874733","885225","895531","906456","918117","928444","939932","951734","962311","970665","978262","",
"Jordan","JOR","Population ages 15-64, female","SP.POP.1564.FE.IN","236535","245495","253584","262396","274031","289726","310184","335931","364460","392696","418763","436830","451952","465149","477979","491543","496645","504036","514014","526493","541460","563827","587772","613508","641370","671221","700374","732532","768053","807613","852119","919446","991612","1066293","1140045","1209549","1254204","1294230","1330640","1365103","1399680","1433356","1469084","1509908","1559085","1618265","1689330","1771427","1863905","1966289","2077483","2199636","2330742","2464321","2592706","2711150","2811730","",
"Japan","JPN","Population ages 15-64, female","SP.POP.1564.FE.IN","30335488","31487787","32172196","32904216","33618860","34289193","34785533","35260464","35474815","36246323","36618935","37017547","37385881","37496703","38026674","38490700","38574826","38841817","39151202","39447728","39708313","40066569","40342078","40603353","40893149","41243731","41562104","41907529","42261800","42576235","42791785","42964184","43053342","43092332","43145547","43202410","43183609","43130290","43071923","42963617","42839333","42736121","42632328","42511435","42287699","42017732","41796834","41569854","41282999","40931892","40548180","40081675","39596577","39104954","38631017","38197881","37840103","",
"Kazakhstan","KAZ","Population ages 15-64, female","SP.POP.1564.FE.IN","3009614","3099199","3187166","3273102","3356239","3437275","3507567","3578602","3652006","3728075","3807022","3902607","3992883","4079457","4166376","4255178","4326176","4399569","4472424","4540697","4604218","4677759","4746710","4811144","4873855","4936409","5001468","5063096","5114495","5191982","5217996","5235893","5230002","5204512","5148752","5088095","5061435","5038227","5009820","5016016","5045586","5075263","5103210","5144165","5206640","5284769","5364180","5454236","5549496","5717786","5803793","5855884","5897573","5933420","5967321","5998847","6020583","",
"Kenya","KEN","Population ages 15-64, female","SP.POP.1564.FE.IN","1987827","2028632","2075361","2128592","2188965","2256697","2321975","2396649","2479438","2568325","2662206","2754367","2852461","2956683","3067906","3186617","3302931","3428924","3563678","3705861","3854872","4004369","4161803","4327508","4502659","4687954","4871770","5067493","5274673","5493480","5724526","5959559","6212169","6478163","6750398","7024158","7283130","7534237","7785503","8049186","8330858","8587975","8873272","9176736","9482934","9784884","10091885","10393909","10698499","11020359","11367554","11731646","12126440","12544591","12972876","13404049","13849183","",
"Kyrgyz Republic","KGZ","Population ages 15-64, female","SP.POP.1564.FE.IN","661112","673425","684405","696965","710882","725118","740958","758906","779218","799790","818586","838499","858835","879028","901583","925664","950974","978155","1006116","1034369","1061530","1088133","1114633","1140671","1164682","1186168","1203554","1221484","1238123","1259071","1278506","1291470","1300035","1296179","1294324","1309060","1336746","1367175","1401258","1437009","1470786","1498613","1528118","1562915","1603659","1645258","1681033","1715408","1747786","1780810","1809105","1830354","1856162","1885443","1913837","1942602","1968738","",
"Cambodia","KHM","Population ages 15-64, female","SP.POP.1564.FE.IN","1477636","1510002","1540443","1570472","1603073","1639572","1669713","1702914","1739600","1779027","1820568","1867077","1915656","1960898","1998424","2026513","2027164","2021036","2015006","2014547","2023085","2062247","2102902","2146275","2197148","2255698","2284476","2335622","2398429","2457310","2506422","2572417","2628231","2682521","2751112","2841928","2942304","3069718","3221674","3384855","3546901","3694004","3822992","3936264","4043267","4151899","4261775","4371625","4480954","4586264","4685627","4780512","4880051","4979137","5072907","5159314","5240978","",
"Kiribati","KIR","Population ages 15-64, female","SP.POP.1564.FE.IN","10737","10897","11102","11343","11606","11887","12156","12453","12774","13113","13480","13856","14245","14640","15051","15468","15889","16293","16675","17043","17404","17563","17782","18056","18356","18658","19147","19614","20053","20480","20880","21095","21288","21511","21784","22122","22514","22958","23476","24079","24751","25272","25964","26755","27535","28219","29163","29838","30404","31041","31839","32378","33124","33980","34741","35327","35957","",
"St. Kitts and Nevis","KNA","Population ages 15-64, female","SP.POP.1564.FE.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Population ages 15-64, female","SP.POP.1564.FE.IN","6714569","6845602","7013577","7210045","7410148","7612050","7843521","8060553","8285984","8532625","8805208","9073182","9354877","9644968","9941991","10245928","10537135","10847490","11165412","11480038","11789424","12126357","12439020","12734114","13014633","13290289","13542800","13842514","14166140","14473875","14740205","15030098","15255667","15435379","15621210","15837853","15992363","16201680","16402855","16581818","16741817","16901458","16990610","17048602","17095589","17134911","17245976","17358874","17523382","17647283","17763615","17912437","18021095","18108457","18204918","18254214","18278839","",
"Kuwait","KWT","Population ages 15-64, female","SP.POP.1564.FE.IN","49839","55663","62654","70745","79982","90314","102320","115505","129286","143211","157143","171729","186300","200724","215090","229567","242169","255348","269778","285832","303438","325461","347658","370087","393816","419461","444971","474706","503632","524660","533228","526010","","","","425530","434433","458785","492495","526636","554930","570451","581503","591212","604293","624655","666427","715442","770807","832116","898403","968506","1043534","1118636","1186948","1244048","1277514","",
"Latin America & Caribbean (excluding high income)","LAC","Population ages 15-64, female","SP.POP.1564.FE.IN","55593617","56921127","58270437","59678210","61204697","62877525","64492904","66295777","68243357","70268023","72337388","74432424","76572296","78774223","81073230","83482789","85876690","88370089","90952688","93606587","96320573","99001495","101762206","104582828","107447655","110349933","113230418","116159406","119135719","122160370","125234476","128343253","131495901","134691503","137927440","141194356","144391339","147603713","150818467","154021915","157206588","160304693","163405464","166509079","169617345","172734928","175957590","179179655","182397942","185605681","188783515","191901938","194966870","197959226","200854248","203630782","206205851","",
"Lao PDR","LAO","Population ages 15-64, female","SP.POP.1564.FE.IN","599437","611769","625170","639558","654794","670796","685134","700382","716642","734052","752680","770674","790176","809848","828101","844035","847865","849651","851144","854458","861080","876012","894735","916750","941249","967500","994030","1022475","1052565","1083999","1116519","1145496","1175941","1207322","1239410","1272229","1299632","1329045","1360363","1393403","1428332","1467391","1507111","1548611","1593178","1641041","1691481","1743635","1796284","1847629","1896595","1938817","1979619","2019089","2057455","2095294","2136270","",
"Lebanon","LBN","Population ages 15-64, female","SP.POP.1564.FE.IN","472107","484166","495194","505897","517508","530625","542777","556013","570644","586674","604143","623743","645127","666867","687308","705296","716048","723297","728376","733144","738959","750594","763572","776826","788984","799332","806215","811834","818111","827324","840699","861105","887044","915424","942611","966572","982672","995767","1010020","1030495","1059882","1084179","1121917","1166242","1209280","1247035","1276566","1297859","1321499","1361179","1424838","1519541","1637775","1763647","1877891","1968218","2031240","",
"Liberia","LBR","Population ages 15-64, female","SP.POP.1564.FE.IN","304249","310311","316322","322520","329374","337136","343987","351882","360686","370182","380225","389302","399179","409835","421298","433556","444608","456410","469266","483534","499280","515643","533410","550532","564734","574865","575596","572154","566003","558842","552108","543428","535977","533138","538966","555303","588236","634182","686297","736281","779082","805972","824479","839138","855752","878000","907024","942175","980924","1020201","1058161","1092163","1124531","1156484","1189529","1224569","1260601","",
"Libya","LBY","Population ages 15-64, female","SP.POP.1564.FE.IN","381800","392142","402520","413341","425313","438757","451414","465569","481009","497419","514653","530948","548753","567794","587905","609095","630376","653012","677241","703510","732098","762664","795673","830957","868123","906880","947082","988294","1030709","1074801","1120711","1166011","1214014","1263514","1312727","1360684","1407800","1452763","1496817","1541986","1589272","1637968","1688243","1739193","1789380","1837848","1882696","1926137","1966277","2001011","2029184","2042847","2049567","2053423","2059833","2072580","2098689","",
"St. Lucia","LCA","Population ages 15-64, female","SP.POP.1564.FE.IN","24705","24733","24781","24882","25026","25185","25361","25519","25615","25657","25672","26207","26711","27234","27788","28379","28914","29505","30141","30819","31509","32341","33124","33868","34568","35241","36239","37156","37982","38719","39358","40206","40950","41639","42331","43060","43980","44979","46055","47183","48339","49480","50665","51896","53158","54456","55650","56790","57887","58893","59777","60752","61606","62391","63135","63862","64426","",
"Latin America & Caribbean","LCN","Population ages 15-64, female","SP.POP.1564.FE.IN","59645048","61056693","62491266","63984805","65598315","67360416","69054073","70940990","72977287","75093747","77257637","79456270","81700879","84010416","86419570","88941121","91443443","94046046","96741190","99507557","102333690","105124659","107995094","110924134","113898650","116910260","119897913","122934860","126018629","129149580","132329253","135538656","138792299","142091652","145432368","148804399","152110841","155429941","158746568","162051495","165336026","168534024","171736219","174941632","178149803","181362852","184672881","187977733","191276193","194561847","197815017","200991229","204112279","207158708","210095801","212905031","215508346","",
"Least developed countries: UN classification","LDC","Population ages 15-64, female","SP.POP.1564.FE.IN","65756604","66961962","68293076","69750484","71344253","73077942","74612302","76328811","78187231","80146814","82187443","83903496","85727887","87663953","89718513","91901695","93937388","96155847","98536012","101066319","103739673","106102183","108691010","111484501","114459544","117607648","120574247","123792915","127246316","130929324","134839275","138643919","142708505","147003607","151500570","156181389","160528182","165106550","169904346","174907154","180102425","185106707","190341339","195765921","201350278","207085471","212572970","218270072","224182394","230323625","236712039","243256448","250075484","257152035","264470648","272014088","279577836","",
"Low income","LIC","Population ages 15-64, female","SP.POP.1564.FE.IN","43188697","43911053","44766568","45723611","46738555","47791555","48747112","49745019","50805891","51969625","53249666","54328200","55564246","56920260","58343975","59809889","61132148","62523148","63975164","65495337","67091286","68500639","70011145","71635919","73392076","75287393","77029352","78982824","81112499","83378092","85759678","88045479","90483094","93055872","95757454","98582906","101125668","103830131","106687483","109691049","112842113","115895449","119146411","122573931","126159482","129895609","133531894","137355778","141368857","145579510","149994530","154491344","159219650","164165788","169314985","174655812","180045335","",
"Liechtenstein","LIE","Population ages 15-64, female","SP.POP.1564.FE.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Population ages 15-64, female","SP.POP.1564.FE.IN","2451713","2529264","2619396","2682573","2792110","2883297","2979685","3068138","3162172","3254759","3357682","3433248","3518555","3626932","3724403","3822072","3918817","4009003","4101660","4206225","4313836","4360646","4457697","4557041","4656720","4756133","4862112","4971230","5081596","5192274","5301654","5414859","5521921","5624489","5724759","5823983","5916512","6010343","6106130","6202190","6297316","6382114","6458899","6529771","6598095","6665043","6723593","6785354","6847575","6906877","6960876","7007574","7050172","7092585","7145079","7203504","7282314","",
"Lower middle income","LMC","Population ages 15-64, female","SP.POP.1564.FE.IN","264258801","268426315","272805455","277493816","282798786","288767763","294368882","300766764","307851576","315413016","323348759","330850232","338835890","347308571","356262501","365709729","374590779","384111999","394215288","404827034","415872475","426415408","437474550","448990185","460942663","473310337","484919534","497187270","509990626","523208720","537173470","550205826","563733495","577710780","592124531","607073866","621748057","637024616","652831784","668996827","685400135","700870961","716645637","732717055","749034514","765533022","781653959","797980291","814474528","831115475","847951365","864044276","880260426","896599558","912889919","929126458","944955925","",
"Low & middle income","LMY","Population ages 15-64, female","SP.POP.1564.FE.IN","638020554","643212290","651322392","662810801","675717098","690759693","704786676","720967218","739063213","758199028","777699276","796089232","814771672","834015369","854010959","874792117","895223830","916659144","939508238","963707071","988886993","1014307239","1041079693","1068476263","1096058591","1124039161","1149950674","1176848001","1204176429","1231722316","1259907866","1284822908","1311386587","1339199601","1367485613","1396057267","1426567834","1456483801","1486446845","1517642765","1550408856","1581134009","1613581750","1647294011","1681012085","1714026485","1744849803","1775253552","1805128641","1834506886","1863212288","1890350120","1917077642","1943338670","1969049966","1994196655","2018059658","",
"Lesotho","LSO","Population ages 15-64, female","SP.POP.1564.FE.IN","247536","252016","257297","263146","269185","275198","280195","285267","290506","296078","302100","307871","314098","320789","327943","335560","342690","350415","358635","367262","376238","383639","391484","399403","407059","414331","420250","425251","429709","434320","439721","449497","459997","470861","481658","492139","501177","510172","519013","527665","536183","542838","549761","556931","564383","572224","581716","591161","600713","610646","621054","631607","642829","654441","665995","677202","686285","",
"Late-demographic dividend","LTE","Population ages 15-64, female","SP.POP.1564.FE.IN","313541870","313199455","315556354","320915233","326968210","334229763","341040765","348950205","357895635","367298445","376623883","385534983","394256415","402997862","411869312","420878661","430225651","439723883","449861140","460705982","471963314","484046206","496799181","509523950","521807294","533896071","544854470","555920351","566646517","576967433","586900650","594714243","602781516","611863222","620885666","629998365","641201903","651115871","660553393","670671625","681804626","692255424","703745305","715891267","727671656","738490067","747634531","756057918","763627626","770284484","775690338","780145058","783689285","786357987","788336968","789695503","790264841","",
"Lithuania","LTU","Population ages 15-64, female","SP.POP.1564.FE.IN","987377","997456","1005495","1011225","1016438","1021440","1028074","1034349","1040249","1044904","1051841","1065200","1077447","1088913","1100513","1112206","1123085","1135207","1147713","1158486","1168182","1181439","1195756","1210441","1224109","1236497","1246873","1257196","1267024","1273132","1274097","1272009","1267094","1258553","1248516","1238868","1228358","1219143","1211198","1204492","1198823","1193489","1187991","1182116","1172466","1156915","1141479","1131283","1122969","1113049","1091066","1063738","1045535","1029952","1015205","998949","983781","",
"Luxembourg","LUX","Population ages 15-64, female","SP.POP.1564.FE.IN","107389","107805","108468","108910","109532","110309","110548","110497","110500","110850","111261","112232","113649","115087","116882","118562","119556","120156","120811","121698","122942","124077","125174","126231","127136","127757","128267","128704","128980","129483","130342","131436","132540","133682","134883","136207","137581","138971","140480","142251","144109","145731","147262","149162","151468","153994","157187","160322","163823","167372","170805","175019","179644","184217","188989","193850","197869","",
"Latvia","LVA","Population ages 15-64, female","SP.POP.1564.FE.IN","805842","812715","817732","822371","827107","830514","830950","832182","835471","837936","839195","842489","846638","851509","857692","864004","866551","870650","875693","879781","883407","889052","895464","902075","907982","912867","916080","920822","925483","926011","921864","912545","896944","877959","863215","851723","845728","841235","837434","834803","830880","823188","815888","809969","803198","796677","787268","779297","769449","754214","734883","717040","702999","689930","677925","667066","657360","",
"Macao SAR, China","MAC","Population ages 15-64, female","SP.POP.1564.FE.IN","46013","45937","46499","47536","49029","51059","53480","56866","60865","64812","68234","71516","73725","75098","76122","77094","77286","77500","77745","77992","78341","80896","83731","87024","90993","95581","99408","104140","109204","113907","117971","121572","124644","127510","130656","134324","138165","142233","146608","151461","156967","163068","170240","178073","186002","193574","200788","207430","213619","219673","225740","231109","236530","241622","245930","249177","250903","",
"St. Martin (French part)","MAF","Population ages 15-64, female","SP.POP.1564.FE.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Population ages 15-64, female","SP.POP.1564.FE.IN","3265345","3331510","3392773","3454380","3525583","3610866","3681733","3763450","3854253","3950141","4050352","4150234","4258756","4376580","4504798","4643695","4791114","4948516","5114194","5285542","5460234","5624446","5792517","5961969","6131188","6299818","6452003","6610452","6773090","6936692","7100430","7279788","7452166","7623575","7803385","7995423","8179244","8379943","8589841","8795448","8989801","9186860","9366836","9537420","9711114","9893909","10070995","10259199","10453712","10645479","10829438","11019565","11199087","11368488","11531616","11690187","11830910","",
"Monaco","MCO","Population ages 15-64, female","SP.POP.1564.FE.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Population ages 15-64, female","SP.POP.1564.FE.IN","857071","870404","882190","893973","906997","922711","938098","955459","974903","996350","1018603","1043399","1065640","1085869","1104529","1121490","1132706","1144148","1156310","1167818","1178614","1189814","1200363","1210279","1219696","1227833","1230786","1232430","1233134","1233267","1233342","1231737","1231062","1230775","1231099","1231463","1235550","1238367","1246516","1255180","1265463","1276209","1288770","1301622","1314295","1325371","1328719","1331141","1332721","1334570","1336703","1340644","1346202","1351793","1354993","1354356","1346519","",
"Madagascar","MDG","Population ages 15-64, female","SP.POP.1564.FE.IN","1321765","1342426","1363647","1386878","1414474","1447438","1476587","1512040","1552767","1596771","1642810","1683148","1726957","1774448","1826170","1882309","1934201","1991351","2053393","2119945","2190693","2257126","2329132","2405803","2486014","2569140","2648202","2730906","2817992","2910234","3007769","3100342","3199411","3304381","3414187","3527993","3636118","3750218","3869816","3995086","4126248","4253058","4388660","4532039","4682017","4838266","4999207","5165359","5338275","5520421","5712752","5908268","6114937","6330367","6550416","6772558","6995458","",
"Maldives","MDV","Population ages 15-64, female","SP.POP.1564.FE.IN","23079","23504","23964","24446","24953","25492","25957","26479","27059","27718","28471","29117","29877","30746","31706","32745","33751","34867","36085","37376","38717","40114","41503","42922","44427","46045","47451","49069","50819","52619","53166","55641","57716","60176","61610","65072","68036","69895","73227","77187","80292","83541","86342","89575","92980","96572","100987","106542","111046","110720","112890","115676","117641","119444","121202","123048","124897","",
"Middle East & North Africa","MEA","Population ages 15-64, female","SP.POP.1564.FE.IN","27945121","28483277","29060556","29678593","30377698","31167925","31919292","32799585","33749318","34752899","35794769","36761841","37781763","38874383","40017537","41217545","42400018","43645086","44969280","46398547","47931940","49510313","51209817","52995864","54826500","56697663","58437536","60242826","62103501","64017187","66491531","68523606","70077050","72239056","74511253","77332109","79977043","82727300","85539825","88407520","91311281","94211134","97146926","100141593","103208289","106331127","109375996","112475849","115560685","118563996","121413137","124071215","126583517","128964835","131266730","133531459","135620473","",
"Mexico","MEX","Population ages 15-64, female","SP.POP.1564.FE.IN","9841509","10097083","10344914","10597414","10875820","11190885","11512454","11868814","12256589","12664383","13084635","13509290","13940261","14379595","14836589","15316420","15757405","16246476","16767293","17296670","17826674","18421785","18995663","19569911","20176832","20829718","21505801","22216521","22954386","23700487","24443384","25191389","25950077","26704338","27438378","28142132","28804875","29428291","30020092","30596140","31167930","31732354","32296123","32870010","33463896","34087100","34821235","35586572","36378625","37188976","38004602","38806324","39606539","40395436","41160571","41894664","42575892","",
"Marshall Islands","MHL","Population ages 15-64, female","SP.POP.1564.FE.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Population ages 15-64, female","SP.POP.1564.FE.IN","594831857","599301237","606555824","617087190","628978543","642968138","656039564","671222199","688257322","706229403","724449610","741761032","759207426","777095109","795666984","814982228","834091682","854135996","875533074","898211734","921795707","945806600","971068548","996840344","1022666515","1048751768","1072921322","1097865177","1123063930","1148344224","1174148188","1196777429","1220903493","1246143729","1271728159","1297474361","1325442166","1352653670","1379759362","1407951716","1437566743","1465238560","1494435339","1524720080","1554852603","1584130876","1611317909","1637897774","1663759784","1688927376","1713217758","1735858776","1757857992","1779172882","1799734981","1819540843","1838014323","",
"Macedonia, FYR","MKD","Population ages 15-64, female","SP.POP.1564.FE.IN","421542","428518","435158","442191","450586","460720","471288","483450","496469","509135","520663","529623","537822","545305","552434","559685","569235","578553","587851","597484","607422","617105","626793","636067","644217","650903","654963","658038","660030","660903","660678","658807","655850","652729","650662","650387","653564","658970","665767","672645","678755","684307","688733","692472","696241","700393","704492","709149","713899","718010","721080","723761","725167","725426","724910","723864","721482","",
"Mali","MLI","Population ages 15-64, female","SP.POP.1564.FE.IN","1481041","1491936","1503772","1517346","1534502","1556125","1566106","1582020","1602873","1627136","1653945","1669929","1690713","1715145","1742368","1771937","1788424","1808964","1833290","1861381","1893285","1916431","1944960","1977173","2011275","2046367","2062581","2081069","2103331","2131262","2166307","2210638","2263706","2323749","2388898","2457840","2517825","2584054","2655975","2732906","2814647","2893455","2978122","3068444","3164602","3266444","3359202","3459718","3566318","3677402","3792320","3893212","4000893","4115547","4237640","4367994","4506088","",
"Malta","MLT","Population ages 15-64, female","SP.POP.1564.FE.IN","92377","93342","94806","96644","98515","99812","99795","99740","99586","99269","99343","100332","100798","101016","101261","102452","103190","104053","105677","107110","108284","108795","110702","111746","111289","112878","114477","114983","115700","116714","117864","121039","122400","123808","125131","126088","127093","128156","129054","129956","131068","132119","133345","134583","135859","137033","138210","139182","140278","141162","141294","141234","141328","141398","141393","141630","141951","",
"Myanmar","MMR","Population ages 15-64, female","SP.POP.1564.FE.IN","5956523","6036212","6110870","6191932","6296156","6430829","6566173","6731629","6919940","7118787","7321029","7505902","7700767","7903298","8112922","8329765","8538554","8754863","8979359","9213432","9457527","9693526","9938763","10193042","10457509","10732618","10986240","11259055","11542460","11824758","12100362","12357287","12600213","12840961","13095788","13372942","13668086","13981832","14305259","14623544","14925797","15171765","15401567","15614437","15813932","16004705","16152625","16304514","16462461","16626842","16799546","17023565","17249552","17480263","17718689","17962775","18201109","",
"Middle East & North Africa (excluding high income)","MNA","Population ages 15-64, female","SP.POP.1564.FE.IN","25886091","26361494","26859521","27399450","28012660","28715085","29385398","30163505","31022920","31927293","32858713","33706966","34607466","35559926","36566325","37628835","38677013","39777682","40946700","42202425","43549453","44910378","46377828","47924292","49518467","51144433","52683160","54288220","55953654","57679939","59953558","61734690","63581558","65508032","67529252","69657152","71973701","74377676","76845295","79373738","81946938","84496003","87086618","89727879","92413593","95117710","97651793","100202038","102714542","105127275","107407816","109479518","111416044","113245659","115033467","116827219","118521175","",
"Montenegro","MNE","Population ages 15-64, female","SP.POP.1564.FE.IN","148048","150791","153569","156164","158389","160134","160129","159621","159035","158799","159203","161336","164149","167413","170848","174225","176794","179363","181977","184656","187438","190884","194295","197461","200158","202184","202170","201722","201057","200409","199998","200897","201796","202651","203379","203869","203834","203694","203538","203453","203479","204351","205157","205910","206249","206653","207119","207765","208591","209484","210231","210344","210436","210497","210383","209937","209422","",
"Mongolia","MNG","Population ages 15-64, female","SP.POP.1564.FE.IN","280909","283963","286430","288877","292285","297121","300874","306832","314250","321979","329477","337287","344635","352277","361459","372760","383969","397605","412901","428615","444061","458961","473481","488234","504157","521662","539068","557892","577271","596143","613775","625291","636812","648046","658778","669308","683141","695274","707195","721149","738277","757787","780766","805959","830943","854129","875447","894654","912194","929047","945692","960128","974362","987908","1000521","1012286","1021256","",
"Northern Mariana Islands","MNP","Population ages 15-64, female","SP.POP.1564.FE.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Population ages 15-64, female","SP.POP.1564.FE.IN","2067717","2098168","2133090","2172121","2215480","2263312","2302181","2347310","2397929","2453035","2512013","2561058","2615058","2674697","2741291","2815422","2886482","2967760","3055187","3143986","3231188","3289715","3348220","3404201","3455299","3500877","3494224","3483790","3481704","3501571","3551472","3693957","3866742","4056226","4245990","4425164","4545957","4661659","4776107","4894388","5020180","5135796","5261038","5394611","5535921","5684813","5826391","5978740","6141522","6314442","6497494","6682383","6878908","7087049","7307071","7539038","7775012","",
"Mauritania","MRT","Population ages 15-64, female","SP.POP.1564.FE.IN","235409","240546","246484","252998","259781","266712","273138","279854","286948","294627","302981","310869","319540","328886","338798","349192","358885","369263","380250","391798","403866","415385","427538","440252","453457","467107","479779","493036","506862","521258","536257","550953","566462","582911","600430","619112","639487","661204","684018","707684","731998","755525","779913","805113","831076","857805","884260","911629","940050","969714","1000711","1032818","1066425","1101268","1137088","1173700","1209028","",
"Mauritius","MUS","Population ages 15-64, female","SP.POP.1564.FE.IN","170147","175327","179943","184353","188952","193997","198813","204376","210401","216543","222801","231041","238737","246093","253676","261801","270720","279365","285979","292340","297577","304269","310414","315870","321904","327233","331857","336559","341039","345510","349373","355074","360876","365812","371776","376336","380407","386779","393132","400136","405341","410216","413366","416041","418903","422732","425828","430060","434442","437933","440348","442429","444070","444731","445014","445120","445578","",
"Malawi","MWI","Population ages 15-64, female","SP.POP.1564.FE.IN","1000044","1020754","1046984","1076563","1106242","1134511","1156323","1178067","1200496","1225393","1253781","1278146","1306805","1339095","1374045","1411219","1445016","1483141","1524178","1566571","1609747","1642647","1676949","1718853","1776320","1853806","1969231","2107765","2255048","2392815","2508947","2543407","2553567","2551612","2553481","2570334","2614120","2676986","2753658","2837854","2925081","3000897","3082440","3169790","3262534","3360666","3464234","3572150","3684938","3804575","3932249","4062301","4204913","4357040","4513866","4673164","4844368","",
"Malaysia","MYS","Population ages 15-64, female","SP.POP.1564.FE.IN","2026210","2086828","2151184","2220351","2295580","2377146","2452100","2537350","2629210","2721473","2810999","2911947","3006757","3100228","3199905","3309133","3421354","3543560","3671946","3799596","3922470","4039830","4153037","4265542","4383115","4509296","4640078","4783804","4938465","5099108","5261534","5425812","5589899","5756103","5928480","6109592","6302516","6504109","6712362","6923845","7135288","7318924","7511874","7713177","7918352","8122054","8300795","8483011","8675285","8881930","9100030","9329033","9556505","9778326","9990866","10192113","10372759","",
